onset	duration	#	type	cat	block	trial	p2ans	p3ans	ansType	resp	conf	acc	rt
n/a	n/a	86	stay	scene	2	7	-1	-1	OLD	-3	OLD+	1	1.02
n/a	n/a	87	switch	scene	3	8	-1	-1	OLD	-3	OLD+	1	0.76
n/a	n/a	88	stay	scene	5	14	-1	-1	OLD	3	NEW+	0	3.89
n/a	n/a	89	new	scene	0	0	0	1	NEW	3	NEW+	1	1.9
n/a	n/a	90	switch	scene	2	6	-1	-1	OLD	-3	OLD+	1	1.29
n/a	n/a	91	stay	scene	6	3	-1	-1	OLD	-3	OLD+	1	0.91
n/a	n/a	92	new	scene	0	0	0	1	NEW	3	NEW+	1	1.83
n/a	n/a	93	new	scene	0	0	0	1	NEW	2	new-	1	3.27
n/a	n/a	94	switch	scene	6	4	1	-1	OLD	3	NEW+	0	1.65
n/a	n/a	95	switch	scene	5	6	-1	-1	OLD	-2	old-	1	3.91
n/a	n/a	96	switch	scene	4	18	1	-1	OLD	-3	OLD+	1	1.27
n/a	n/a	97	new	scene	0	0	0	1	NEW	2	new-	1	3.41
n/a	n/a	98	new	scene	0	0	0	1	NEW	-2	old-	0	2.89
n/a	n/a	99	stay	scene	6	12	-1	-1	OLD	-3	OLD+	1	1.22
n/a	n/a	100	new	scene	0	0	0	1	NEW	3	NEW+	1	2.6
n/a	n/a	101	stay	scene	3	4	-1	-1	OLD	-2	old-	1	5.91
n/a	n/a	102	new	scene	0	0	0	1	NEW	3	NEW+	1	1.16
n/a	n/a	103	stay	scene	1	7	-1	-1	OLD	-2	old-	1	2.95
n/a	n/a	104	new	scene	0	0	0	1	NEW	3	NEW+	1	0.98
n/a	n/a	105	switch	scene	4	5	1	-1	OLD	-3	OLD+	1	1.12
n/a	n/a	106	stay	scene	6	8	-1	-1	OLD	-3	OLD+	1	5.52
n/a	n/a	107	switch	scene	3	3	1	-1	OLD	-3	OLD+	1	1.52
n/a	n/a	108	switch	scene	1	4	1	-1	OLD	-3	OLD+	1	1.7
n/a	n/a	109	new	scene	0	0	0	1	NEW	3	NEW+	1	2.14
n/a	n/a	110	switch	scene	1	5	-1	-1	OLD	-3	OLD+	1	1.19
n/a	n/a	111	stay	scene	2	3	-1	-1	OLD	3	NEW+	0	4.19
n/a	n/a	112	new	scene	0	0	0	1	NEW	3	NEW+	1	2.22
n/a	n/a	113	stay	scene	5	7	-1	-1	OLD	-3	OLD+	1	0.92
n/a	n/a	114	stay	scene	5	9	-1	-1	OLD	3	NEW+	0	2.25
n/a	n/a	115	stay	scene	6	18	-1	-1	OLD	-3	OLD+	1	1.15
n/a	n/a	116	switch	scene	5	13	1	-1	OLD	-3	OLD+	1	0.99
n/a	n/a	117	new	scene	0	0	0	1	NEW	3	NEW+	1	2.74
n/a	n/a	118	new	scene	0	0	0	1	NEW	3	NEW+	1	1.25
n/a	n/a	119	switch	scene	3	16	-1	-1	OLD	-3	OLD+	1	0.9
n/a	n/a	120	new	scene	0	0	0	1	NEW	3	NEW+	1	1.1
n/a	n/a	121	stay	scene	6	1	-1	-1	OLD	-3	OLD+	1	3.22
n/a	n/a	122	stay	scene	5	12	-1	-1	OLD	3	NEW+	0	1.27
n/a	n/a	123	new	scene	0	0	0	1	NEW	-2	old-	0	2.48
n/a	n/a	124	new	scene	0	0	0	1	NEW	3	NEW+	1	1.21
n/a	n/a	125	switch	scene	3	9	1	-1	OLD	-3	OLD+	1	0.9
n/a	n/a	126	stay	scene	4	14	-1	-1	OLD	-3	OLD+	1	1.03
n/a	n/a	127	new	scene	0	0	0	1	NEW	3	NEW+	1	2.29
n/a	n/a	128	stay	scene	6	11	-1	-1	OLD	-3	OLD+	1	1.19
n/a	n/a	129	new	scene	0	0	0	1	NEW	3	NEW+	1	6.59
n/a	n/a	130	new	scene	0	0	0	1	NEW	3	NEW+	1	4.82
n/a	n/a	131	stay	scene	2	1	-1	-1	OLD	3	NEW+	0	3.92
n/a	n/a	132	switch	scene	2	12	1	-1	OLD	-3	OLD+	1	2.58
n/a	n/a	133	new	scene	0	0	0	1	NEW	3	NEW+	1	2.85
n/a	n/a	134	switch	scene	3	15	1	-1	OLD	-3	OLD+	1	0.98
n/a	n/a	135	switch	scene	1	3	-1	-1	OLD	-3	OLD+	1	2.15
n/a	n/a	136	new	scene	0	0	0	1	NEW	3	NEW+	1	3.54
n/a	n/a	137	new	scene	0	0	0	1	NEW	3	NEW+	1	1.11
n/a	n/a	138	new	scene	0	0	0	1	NEW	2	new-	1	4.93
n/a	n/a	139	new	scene	0	0	0	1	NEW	3	NEW+	1	2
n/a	n/a	140	stay	scene	2	13	-1	-1	OLD	-3	OLD+	1	0.98
n/a	n/a	141	new	scene	0	0	0	1	NEW	3	NEW+	1	1.7
n/a	n/a	142	new	scene	0	0	0	1	NEW	3	NEW+	1	1.03
n/a	n/a	143	switch	scene	6	9	-1	-1	OLD	-3	OLD+	1	1.21
n/a	n/a	144	stay	scene	2	10	-1	-1	OLD	3	NEW+	0	1.62
